claim_id,idd_pol_policy,idd_cus_customer,idd_prd_product,d_claim_date,amt_claim
C-2023-0003085,P-2023-000065,100165,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-30,1844.06
C-2024-0003086,P-2024-001861,100174,3ef69f90a5178021fa2875bdb7700d8e,2024-06-09,308.99
C-2024-0003087,P-2023-002947,100975,a2a38920c9919e09c8703d8892080502,2024-02-08,147.18
C-2025-0003088,P-2024-002994,100430,a2a38920c9919e09c8703d8892080502,2025-05-03,202.22
C-2024-0003089,P-2023-000192,100516,3c66679311c1abec9d9192d01ce26f07,2024-05-18,813.87
C-2025-0003090,P-2025-002674,100354,ee203b1703de1595784024279eff985b,2025-10-13,646.39
C-2024-0003091,P-2023-001486,100558,3c66679311c1abec9d9192d01ce26f07,2024-08-21,307.47
C-2024-0003092,P-2024-000518,100180,ee203b1703de1595784024279eff985b,2024-03-13,897.04
C-2024-0003093,P-2024-001551,100089,ee203b1703de1595784024279eff985b,2024-02-21,784.51
C-2023-0003094,P-2023-000674,100581,eb1f8989a62d585d97875883da198e51,2023-11-01,250.67
C-2024-0003095,P-2023-002946,100424,3c66679311c1abec9d9192d01ce26f07,2024-04-18,907.18
C-2024-0003096,P-2024-001638,100676,ee203b1703de1595784024279eff985b,2024-11-08,541.73
C-2025-0003097,P-2023-000258,100989,7f89c4cd954b7f708ce420be328cebb4,2025-03-06,274.79
C-2024-0003098,P-2024-001141,100011,7f89c4cd954b7f708ce420be328cebb4,2024-11-17,222.44
C-2024-0003099,P-2023-002921,100923,ee203b1703de1595784024279eff985b,2024-09-28,857.24
C-2023-0003100,P-2023-001965,100847,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-12-02,811.29
C-2025-0003101,P-2025-000803,100653,ee203b1703de1595784024279eff985b,2025-03-25,1972.6
C-2025-0003102,P-2025-001531,100904,ee203b1703de1595784024279eff985b,2025-05-24,571.29
C-2024-0003103,P-2024-002441,100221,ee203b1703de1595784024279eff985b,2024-08-30,660.22
C-2024-0003104,P-2024-000881,100912,eb1f8989a62d585d97875883da198e51,2024-04-10,277.84
C-2025-0003105,P-2024-000143,100265,dcfcf92bb54103cb27c8801b1960989c,2025-02-02,1483.19
C-2025-0003106,P-2024-002163,100951,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-08-18,387.81
C-2024-0003107,P-2023-000321,100448,dcfcf92bb54103cb27c8801b1960989c,2024-11-02,2573.45
C-2025-0003108,P-2025-001085,100347,a2a38920c9919e09c8703d8892080502,2025-05-13,1311.82
C-2026-0003109,P-2025-000462,100715,eb1f8989a62d585d97875883da198e51,2026-03-20,387.37
C-2025-0003110,P-2024-000831,100577,ee203b1703de1595784024279eff985b,2025-05-31,864.52
C-2023-0003111,P-2023-000539,100467,ee203b1703de1595784024279eff985b,2023-09-18,1342.82
C-2023-0003112,P-2023-002530,100313,7f89c4cd954b7f708ce420be328cebb4,2023-08-29,243.18
C-2023-0003113,P-2023-002485,100984,dcfcf92bb54103cb27c8801b1960989c,2023-12-30,683.66
C-2023-0003114,P-2023-002741,100401,ee203b1703de1595784024279eff985b,2023-08-30,373.55
C-2024-0003115,P-2024-001658,100418,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-09-03,3736.67
C-2023-0003116,P-2023-000123,100073,19bd7beafce7eb141e672aec8fe7d7c3,2023-12-17,219.23
C-2024-0003117,P-2023-002604,100594,3ef69f90a5178021fa2875bdb7700d8e,2024-04-15,359.21
C-2025-0003118,P-2024-000835,100568,eb1f8989a62d585d97875883da198e51,2025-06-10,791.96
C-2026-0003119,P-2025-001973,100081,a2a38920c9919e09c8703d8892080502,2026-01-22,265.63
C-2025-0003120,P-2024-002632,100087,eb1f8989a62d585d97875883da198e51,2025-05-16,284.29
C-2025-0003121,P-2024-001071,100116,ee203b1703de1595784024279eff985b,2025-12-24,949.77
C-2025-0003122,P-2024-001032,100707,7f89c4cd954b7f708ce420be328cebb4,2025-08-13,185.38
C-2025-0003123,P-2024-001926,100132,19bd7beafce7eb141e672aec8fe7d7c3,2025-05-18,986.51
C-2023-0003124,P-2023-002064,100070,19bd7beafce7eb141e672aec8fe7d7c3,2023-12-14,1732.16
C-2025-0003125,P-2024-002050,100345,3ef69f90a5178021fa2875bdb7700d8e,2025-04-23,443.63
C-2025-0003126,P-2024-000407,100145,ee203b1703de1595784024279eff985b,2025-09-25,342.45
C-2024-0003127,P-2024-000608,100353,ee203b1703de1595784024279eff985b,2024-09-03,847.85
C-2024-0003128,P-2024-000209,100027,dcfcf92bb54103cb27c8801b1960989c,2024-09-12,1935.24
C-2024-0003129,P-2023-000079,100558,a2a38920c9919e09c8703d8892080502,2024-07-01,455.88
C-2023-0003130,P-2023-000274,100969,eb1f8989a62d585d97875883da198e51,2023-11-28,263.95
C-2025-0003131,P-2025-000964,100648,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-08-09,1039.89
C-2024-0003132,P-2023-000315,100066,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-27,1950.11
C-2025-0003133,P-2024-000290,100575,3c66679311c1abec9d9192d01ce26f07,2025-06-03,1051.88
C-2025-0003134,P-2025-002616,100077,7f89c4cd954b7f708ce420be328cebb4,2025-10-17,284.17
C-2024-0003135,P-2024-002005,100652,3ef69f90a5178021fa2875bdb7700d8e,2024-11-16,145.89
C-2024-0003136,P-2023-001787,100597,ee203b1703de1595784024279eff985b,2024-05-30,610.87
C-2024-0003137,P-2024-001658,100418,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-09-29,799.03
C-2023-0003138,P-2023-001146,100581,3c66679311c1abec9d9192d01ce26f07,2023-09-10,582.55
C-2023-0003139,P-2023-002801,100590,7f89c4cd954b7f708ce420be328cebb4,2023-10-24,129.29
C-2024-0003140,P-2023-000663,100697,eb1f8989a62d585d97875883da198e51,2024-03-26,1657.42
C-2024-0003141,P-2023-002170,100362,ee203b1703de1595784024279eff985b,2024-05-02,545.98
C-2024-0003142,P-2024-002285,100921,dcfcf92bb54103cb27c8801b1960989c,2024-12-07,1189.36
C-2023-0003143,P-2023-000395,100019,19bd7beafce7eb141e672aec8fe7d7c3,2023-12-06,1341.63
C-2024-0003144,P-2023-001816,100785,7f89c4cd954b7f708ce420be328cebb4,2024-01-03,213.36
C-2024-0003145,P-2024-000583,100832,eb1f8989a62d585d97875883da198e51,2024-11-27,392.91
C-2025-0003146,P-2025-001430,100927,19bd7beafce7eb141e672aec8fe7d7c3,2025-06-10,950.6
C-2024-0003147,P-2024-002865,100088,19bd7beafce7eb141e672aec8fe7d7c3,2024-12-21,2028.63
C-2024-0003148,P-2023-002265,100474,a2a38920c9919e09c8703d8892080502,2024-04-05,275.31
C-2026-0003149,P-2024-002112,100250,19bd7beafce7eb141e672aec8fe7d7c3,2026-01-13,736.9
C-2024-0003150,P-2023-001421,100693,ee203b1703de1595784024279eff985b,2024-04-06,583.07
C-2024-0003151,P-2024-001852,100501,a2a38920c9919e09c8703d8892080502,2024-11-05,466.27
C-2025-0003152,P-2025-000167,100650,ee203b1703de1595784024279eff985b,2025-01-22,1240.06
C-2023-0003153,P-2023-000149,100780,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-09-15,3272.66
C-2023-0003154,P-2023-000460,100717,eb1f8989a62d585d97875883da198e51,2023-10-22,106.66
C-2025-0003155,P-2024-000866,100025,dcfcf92bb54103cb27c8801b1960989c,2025-03-09,742.37
C-2023-0003156,P-2023-001004,100317,19bd7beafce7eb141e672aec8fe7d7c3,2023-04-07,979.67
C-2025-0003157,P-2024-001677,100782,7f89c4cd954b7f708ce420be328cebb4,2025-01-08,217.4
C-2024-0003158,P-2023-001627,100091,3c66679311c1abec9d9192d01ce26f07,2024-10-01,1940.43
C-2025-0003159,P-2025-000319,100477,a2a38920c9919e09c8703d8892080502,2025-10-19,285.88
C-2023-0003160,P-2023-002326,100315,ee203b1703de1595784024279eff985b,2023-07-21,768.3
C-2025-0003161,P-2025-001055,100249,19bd7beafce7eb141e672aec8fe7d7c3,2025-01-29,376.57
C-2024-0003162,P-2023-000330,100591,dcfcf92bb54103cb27c8801b1960989c,2024-08-19,758.47
C-2025-0003163,P-2025-000119,100662,ee203b1703de1595784024279eff985b,2025-10-16,268.18
C-2024-0003164,P-2023-001890,100770,19bd7beafce7eb141e672aec8fe7d7c3,2024-10-07,848.49
C-2023-0003165,P-2023-001847,100655,19bd7beafce7eb141e672aec8fe7d7c3,2023-11-24,171.7
C-2025-0003166,P-2024-000808,100779,3ef69f90a5178021fa2875bdb7700d8e,2025-12-26,181.61
C-2024-0003167,P-2024-002879,100715,dcfcf92bb54103cb27c8801b1960989c,2024-05-04,807.73
C-2024-0003168,P-2024-002321,100655,ee203b1703de1595784024279eff985b,2024-11-03,592.75
C-2024-0003169,P-2023-001911,100996,a2a38920c9919e09c8703d8892080502,2024-02-11,106.29
C-2025-0003170,P-2025-002703,100824,ee203b1703de1595784024279eff985b,2025-11-28,411.13
C-2024-0003171,P-2024-000795,100884,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-12-04,1611.3
C-2024-0003172,P-2024-000701,100691,ee203b1703de1595784024279eff985b,2024-02-26,868.4
C-2023-0003173,P-2023-001030,100220,19bd7beafce7eb141e672aec8fe7d7c3,2023-11-01,822.91
C-2025-0003174,P-2025-001774,100220,a2a38920c9919e09c8703d8892080502,2025-07-13,223.18
C-2023-0003175,P-2023-002053,100343,3ef69f90a5178021fa2875bdb7700d8e,2023-01-31,263.4
C-2025-0003176,P-2024-000372,100773,eb1f8989a62d585d97875883da198e51,2025-05-19,156.48
C-2025-0003177,P-2025-000126,100441,ee203b1703de1595784024279eff985b,2025-05-17,333.92
C-2024-0003178,P-2024-002382,100354,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-02-15,2260.92
C-2025-0003179,P-2025-000985,100848,ee203b1703de1595784024279eff985b,2025-06-04,1396.9
C-2025-0003180,P-2025-000204,100594,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-07-11,5002.9
C-2025-0003181,P-2025-000531,100668,ee203b1703de1595784024279eff985b,2025-03-16,295.52
C-2024-0003182,P-2024-001574,100188,19bd7beafce7eb141e672aec8fe7d7c3,2024-07-19,1547.38
C-2024-0003183,P-2023-000116,100218,3c66679311c1abec9d9192d01ce26f07,2024-05-30,1991.92
C-2023-0003184,P-2023-000312,100839,a2a38920c9919e09c8703d8892080502,2023-12-26,416.79
C-2024-0003185,P-2024-001233,100503,3c66679311c1abec9d9192d01ce26f07,2024-03-11,651.12
C-2025-0003186,P-2024-002068,100050,ee203b1703de1595784024279eff985b,2025-01-22,306.34
C-2025-0003187,P-2024-000647,100721,eb1f8989a62d585d97875883da198e51,2025-06-29,279.47
C-2024-0003188,P-2023-000917,100883,3c66679311c1abec9d9192d01ce26f07,2024-03-15,1267.53
C-2023-0003189,P-2023-001201,100620,7f89c4cd954b7f708ce420be328cebb4,2023-11-28,132.44
C-2023-0003190,P-2023-000019,100409,3c66679311c1abec9d9192d01ce26f07,2023-09-15,809.49
C-2024-0003191,P-2023-001850,100683,7f89c4cd954b7f708ce420be328cebb4,2024-03-29,183.85
C-2025-0003192,P-2024-002135,100949,19bd7beafce7eb141e672aec8fe7d7c3,2025-01-18,1809.46
C-2024-0003193,P-2024-001417,100882,ee203b1703de1595784024279eff985b,2024-06-27,990.26
C-2025-0003194,P-2024-002655,100888,3ef69f90a5178021fa2875bdb7700d8e,2025-04-29,281.08
C-2025-0003195,P-2024-001476,100110,a2a38920c9919e09c8703d8892080502,2025-10-09,228.28
C-2023-0003196,P-2023-001504,100472,eb1f8989a62d585d97875883da198e51,2023-10-14,206.72
C-2025-0003197,P-2025-001827,100952,3c66679311c1abec9d9192d01ce26f07,2025-02-19,636.16
C-2025-0003198,P-2025-002152,100139,eb1f8989a62d585d97875883da198e51,2025-06-26,200.91
C-2025-0003199,P-2024-002441,100221,ee203b1703de1595784024279eff985b,2025-03-04,328.23
C-2023-0003200,P-2023-000788,100579,ee203b1703de1595784024279eff985b,2023-12-05,1176.34
C-2025-0003201,P-2025-000498,100375,ee203b1703de1595784024279eff985b,2025-12-13,348.12
C-2024-0003202,P-2024-001353,100348,dcfcf92bb54103cb27c8801b1960989c,2024-04-15,1068.33
C-2026-0003203,P-2025-000348,100373,a2a38920c9919e09c8703d8892080502,2026-02-19,324.71
C-2025-0003204,P-2025-002506,100479,ee203b1703de1595784024279eff985b,2025-04-04,463.9
C-2025-0003205,P-2025-000088,100984,3ef69f90a5178021fa2875bdb7700d8e,2025-06-30,239.49
C-2025-0003206,P-2024-001177,100940,ee203b1703de1595784024279eff985b,2025-06-29,641.67
C-2025-0003207,P-2025-001557,100440,7f89c4cd954b7f708ce420be328cebb4,2025-12-31,166.02
C-2023-0003208,P-2023-001464,100694,19bd7beafce7eb141e672aec8fe7d7c3,2023-11-18,1894.98
C-2024-0003209,P-2023-001314,100425,a2a38920c9919e09c8703d8892080502,2024-06-17,1138.82
C-2024-0003210,P-2024-001341,100628,19bd7beafce7eb141e672aec8fe7d7c3,2024-11-22,634.89
C-2025-0003211,P-2024-000753,100642,19bd7beafce7eb141e672aec8fe7d7c3,2025-10-08,1696.25
C-2026-0003212,P-2025-001078,100042,eb1f8989a62d585d97875883da198e51,2026-01-14,340.29
C-2023-0003213,P-2023-000697,100898,a2a38920c9919e09c8703d8892080502,2023-07-27,191.61
C-2023-0003214,P-2023-000161,100013,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-10,2360.51
C-2024-0003215,P-2023-002336,100007,19bd7beafce7eb141e672aec8fe7d7c3,2024-04-03,485.08
C-2025-0003216,P-2024-002537,100584,a2a38920c9919e09c8703d8892080502,2025-02-03,318.74
C-2025-0003217,P-2025-000897,100513,ee203b1703de1595784024279eff985b,2025-11-03,700.06
C-2023-0003218,P-2023-000065,100165,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-08-07,4177.02
C-2023-0003219,P-2023-000097,100617,7f89c4cd954b7f708ce420be328cebb4,2023-06-27,98.25
C-2025-0003220,P-2024-000371,100445,ee203b1703de1595784024279eff985b,2025-11-03,251.27
C-2023-0003221,P-2023-000669,100214,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-05-24,1179.24
C-2024-0003222,P-2024-001330,100779,ee203b1703de1595784024279eff985b,2024-05-23,306.0
C-2024-0003223,P-2024-000273,100083,19bd7beafce7eb141e672aec8fe7d7c3,2024-08-03,438.29
C-2025-0003224,P-2025-000596,100534,19bd7beafce7eb141e672aec8fe7d7c3,2025-08-25,1385.74
C-2024-0003225,P-2024-002155,100893,ee203b1703de1595784024279eff985b,2024-05-18,484.23
C-2023-0003226,P-2023-002766,100943,3ef69f90a5178021fa2875bdb7700d8e,2023-12-18,175.76
C-2023-0003227,P-2023-002057,100349,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-06-28,1219.79
C-2024-0003228,P-2024-000063,100920,eb1f8989a62d585d97875883da198e51,2024-10-26,307.27
C-2024-0003229,P-2023-001048,100563,eb1f8989a62d585d97875883da198e51,2024-06-21,128.88
C-2024-0003230,P-2024-001417,100882,ee203b1703de1595784024279eff985b,2024-07-08,1169.01
C-2025-0003231,P-2025-002807,100822,7f89c4cd954b7f708ce420be328cebb4,2025-06-25,290.13
C-2023-0003232,P-2023-001513,100794,eb1f8989a62d585d97875883da198e51,2023-05-21,289.96
C-2023-0003233,P-2023-000995,100380,dcfcf92bb54103cb27c8801b1960989c,2023-11-12,14467.91
C-2025-0003234,P-2024-001400,100245,ee203b1703de1595784024279eff985b,2025-03-15,540.7
C-2025-0003235,P-2024-000012,100812,ee203b1703de1595784024279eff985b,2025-05-06,521.76
C-2024-0003236,P-2024-000751,100686,ee203b1703de1595784024279eff985b,2024-10-07,921.68
C-2026-0003237,P-2025-002269,100276,a2a38920c9919e09c8703d8892080502,2026-02-26,386.22
C-2023-0003238,P-2023-002194,100170,ee203b1703de1595784024279eff985b,2023-06-21,1048.95
C-2025-0003239,P-2024-001581,100201,ee203b1703de1595784024279eff985b,2025-02-12,900.41
C-2023-0003240,P-2023-002391,100279,a2a38920c9919e09c8703d8892080502,2023-08-20,269.58
C-2025-0003241,P-2025-001305,100556,dcfcf92bb54103cb27c8801b1960989c,2025-10-02,2661.57
C-2025-0003242,P-2025-002892,100699,ee203b1703de1595784024279eff985b,2025-02-25,1035.69
C-2024-0003243,P-2023-001214,100505,eb1f8989a62d585d97875883da198e51,2024-03-13,288.97
C-2023-0003244,P-2023-001866,100628,ee203b1703de1595784024279eff985b,2023-12-20,479.85
C-2024-0003245,P-2023-001283,100187,a2a38920c9919e09c8703d8892080502,2024-01-24,331.52
C-2024-0003246,P-2023-002470,100434,a2a38920c9919e09c8703d8892080502,2024-01-28,541.9
C-2025-0003247,P-2024-000162,100545,dcfcf92bb54103cb27c8801b1960989c,2025-01-01,320.43
C-2025-0003248,P-2025-001258,100949,eb1f8989a62d585d97875883da198e51,2025-06-11,446.98
C-2024-0003249,P-2024-001054,100097,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-08-16,968.14
C-2025-0003250,P-2023-000845,100023,3ef69f90a5178021fa2875bdb7700d8e,2025-01-13,342.01
C-2024-0003251,P-2023-000847,100043,3ef69f90a5178021fa2875bdb7700d8e,2024-09-04,153.46
C-2023-0003252,P-2023-000907,100606,eb1f8989a62d585d97875883da198e51,2023-10-07,108.43
C-2023-0003253,P-2023-000735,100596,3ef69f90a5178021fa2875bdb7700d8e,2023-09-18,381.44
C-2023-0003254,P-2023-002111,100069,3ef69f90a5178021fa2875bdb7700d8e,2023-11-10,147.58
C-2024-0003255,P-2024-000044,100620,ee203b1703de1595784024279eff985b,2024-07-19,505.87
C-2024-0003256,P-2023-002974,100085,a2a38920c9919e09c8703d8892080502,2024-05-09,162.67
C-2024-0003257,P-2023-000972,100681,eb1f8989a62d585d97875883da198e51,2024-01-16,183.13
C-2023-0003258,P-2023-000764,100698,ee203b1703de1595784024279eff985b,2023-05-10,1000.72
C-2024-0003259,P-2024-001003,100227,3ef69f90a5178021fa2875bdb7700d8e,2024-09-18,103.79
C-2023-0003260,P-2023-001595,100674,3c66679311c1abec9d9192d01ce26f07,2023-07-10,759.3
C-2023-0003261,P-2023-000510,100939,ee203b1703de1595784024279eff985b,2023-10-01,184.13
C-2023-0003262,P-2023-001746,100476,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-29,561.59
C-2023-0003263,P-2023-002482,100106,ee203b1703de1595784024279eff985b,2023-11-05,1224.53
C-2023-0003264,P-2023-001974,100700,19bd7beafce7eb141e672aec8fe7d7c3,2023-07-08,2543.27
C-2025-0003265,P-2025-002452,100504,7f89c4cd954b7f708ce420be328cebb4,2025-04-07,368.94
C-2025-0003266,P-2023-000293,100045,eb1f8989a62d585d97875883da198e51,2025-01-25,199.94
C-2023-0003267,P-2023-002828,100193,dcfcf92bb54103cb27c8801b1960989c,2023-11-20,2043.74
C-2023-0003268,P-2023-002170,100362,ee203b1703de1595784024279eff985b,2023-12-22,368.24
C-2025-0003269,P-2024-001840,100687,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-09-01,3446.89
C-2025-0003270,P-2025-000320,100215,3c66679311c1abec9d9192d01ce26f07,2025-05-01,3328.77
C-2024-0003271,P-2023-001849,100127,ee203b1703de1595784024279eff985b,2024-05-02,763.15
C-2025-0003272,P-2024-001459,100355,3c66679311c1abec9d9192d01ce26f07,2025-05-18,2300.96
C-2023-0003273,P-2023-000700,100797,ee203b1703de1595784024279eff985b,2023-12-22,104.93
C-2025-0003274,P-2024-002494,100204,a2a38920c9919e09c8703d8892080502,2025-03-11,422.84
C-2024-0003275,P-2024-002341,100732,19bd7beafce7eb141e672aec8fe7d7c3,2024-12-05,2172.82
C-2025-0003276,P-2025-000545,100750,dcfcf92bb54103cb27c8801b1960989c,2025-06-11,2003.04
C-2025-0003277,P-2025-002452,100504,7f89c4cd954b7f708ce420be328cebb4,2025-08-12,128.51
C-2026-0003278,P-2025-002054,100993,2faf36b0c9f62ee6b234e8e2630d7d3a,2026-07-22,2518.49
C-2025-0003279,P-2025-000855,100400,19bd7beafce7eb141e672aec8fe7d7c3,2025-02-17,645.8
C-2025-0003280,P-2025-000888,100298,a2a38920c9919e09c8703d8892080502,2025-11-26,184.34
C-2026-0003281,P-2025-002277,100527,3ef69f90a5178021fa2875bdb7700d8e,2026-03-23,174.69
C-2024-0003282,P-2023-001908,100583,3c66679311c1abec9d9192d01ce26f07,2024-02-29,1325.39
C-2025-0003283,P-2024-000952,100085,3ef69f90a5178021fa2875bdb7700d8e,2025-12-05,153.75
C-2024-0003284,P-2024-001408,100306,3c66679311c1abec9d9192d01ce26f07,2024-10-20,2056.89
C-2024-0003285,P-2024-001039,100014,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-11-27,3044.39
C-2025-0003286,P-2025-001021,100849,3ef69f90a5178021fa2875bdb7700d8e,2025-05-22,179.57
C-2025-0003287,P-2024-002971,100764,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-20,201.96
C-2025-0003288,P-2025-000931,100265,eb1f8989a62d585d97875883da198e51,2025-07-02,319.24
C-2023-0003289,P-2023-000907,100606,eb1f8989a62d585d97875883da198e51,2023-07-31,205.09
C-2024-0003290,P-2024-002824,100414,3c66679311c1abec9d9192d01ce26f07,2024-08-26,201.44
C-2024-0003291,P-2024-000724,100087,7f89c4cd954b7f708ce420be328cebb4,2024-03-10,132.02
C-2024-0003292,P-2023-001736,100902,7f89c4cd954b7f708ce420be328cebb4,2024-04-18,202.2
C-2023-0003293,P-2023-001204,100408,a2a38920c9919e09c8703d8892080502,2023-06-05,149.76
C-2024-0003294,P-2023-002861,100911,7f89c4cd954b7f708ce420be328cebb4,2024-02-13,346.99
C-2023-0003295,P-2023-000572,100375,ee203b1703de1595784024279eff985b,2023-07-14,647.62
C-2024-0003296,P-2024-001100,100215,dcfcf92bb54103cb27c8801b1960989c,2024-12-24,1842.11
C-2025-0003297,P-2025-000708,100910,ee203b1703de1595784024279eff985b,2025-10-30,1687.41
C-2025-0003298,P-2024-001482,100963,7f89c4cd954b7f708ce420be328cebb4,2025-02-19,412.59
C-2025-0003299,P-2024-001330,100779,ee203b1703de1595784024279eff985b,2025-03-29,283.24
C-2025-0003300,P-2025-002969,100126,3ef69f90a5178021fa2875bdb7700d8e,2025-04-21,183.07
C-2025-0003301,P-2024-000824,100946,a2a38920c9919e09c8703d8892080502,2025-04-25,577.4
C-2024-0003302,P-2024-001215,100382,19bd7beafce7eb141e672aec8fe7d7c3,2024-09-30,1275.51
C-2023-0003303,P-2023-000932,100190,a2a38920c9919e09c8703d8892080502,2023-07-17,137.7
C-2023-0003304,P-2023-002509,100440,3c66679311c1abec9d9192d01ce26f07,2023-11-28,762.61
C-2025-0003305,P-2024-000584,100994,dcfcf92bb54103cb27c8801b1960989c,2025-03-17,1080.65
C-2024-0003306,P-2024-000722,100045,ee203b1703de1595784024279eff985b,2024-07-22,875.73
C-2025-0003307,P-2024-001934,100552,eb1f8989a62d585d97875883da198e51,2025-01-25,482.91
C-2024-0003308,P-2023-001535,100350,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-02-11,1134.93
C-2023-0003309,P-2023-002371,100836,dcfcf92bb54103cb27c8801b1960989c,2023-11-16,377.83
C-2026-0003310,P-2025-001799,100916,19bd7beafce7eb141e672aec8fe7d7c3,2026-06-23,797.19
C-2024-0003311,P-2024-001830,100864,7f89c4cd954b7f708ce420be328cebb4,2024-03-02,210.51
C-2025-0003312,P-2024-001100,100215,dcfcf92bb54103cb27c8801b1960989c,2025-07-12,2444.47
C-2025-0003313,P-2024-001879,100704,3c66679311c1abec9d9192d01ce26f07,2025-03-09,2356.67
C-2025-0003314,P-2024-001097,100154,ee203b1703de1595784024279eff985b,2025-03-02,587.4
C-2025-0003315,P-2025-000236,100638,dcfcf92bb54103cb27c8801b1960989c,2025-12-29,1148.43
C-2024-0003316,P-2024-002161,100921,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-08-14,2139.9
C-2025-0003317,P-2024-002417,100695,7f89c4cd954b7f708ce420be328cebb4,2025-03-05,89.75
C-2024-0003318,P-2023-000351,100579,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-05-05,258.22
C-2025-0003319,P-2025-002829,100535,dcfcf92bb54103cb27c8801b1960989c,2025-08-03,736.45
C-2023-0003320,P-2023-002029,100298,7f89c4cd954b7f708ce420be328cebb4,2023-08-08,133.27
C-2025-0003321,P-2024-000081,100235,7f89c4cd954b7f708ce420be328cebb4,2025-05-27,272.9
C-2024-0003322,P-2024-001106,100253,a2a38920c9919e09c8703d8892080502,2024-12-30,244.88
C-2025-0003323,P-2024-001797,100078,eb1f8989a62d585d97875883da198e51,2025-03-07,410.79
C-2024-0003324,P-2023-000262,100689,3ef69f90a5178021fa2875bdb7700d8e,2024-03-13,178.89
C-2023-0003325,P-2023-002329,100552,dcfcf92bb54103cb27c8801b1960989c,2023-12-31,2117.19
C-2024-0003326,P-2023-000009,100991,7f89c4cd954b7f708ce420be328cebb4,2024-06-25,273.79
C-2024-0003327,P-2024-002272,100688,19bd7beafce7eb141e672aec8fe7d7c3,2024-10-13,1013.13
C-2024-0003328,P-2023-000118,100578,3ef69f90a5178021fa2875bdb7700d8e,2024-01-21,294.38
C-2024-0003329,P-2023-000882,100493,a2a38920c9919e09c8703d8892080502,2024-05-21,278.11
C-2025-0003330,P-2024-001511,100174,3c66679311c1abec9d9192d01ce26f07,2025-06-26,564.73
C-2025-0003331,P-2025-001416,100693,3c66679311c1abec9d9192d01ce26f07,2025-03-28,992.25
C-2024-0003332,P-2023-001971,100801,a2a38920c9919e09c8703d8892080502,2024-04-08,330.39
C-2025-0003333,P-2024-001797,100078,eb1f8989a62d585d97875883da198e51,2025-02-22,108.02
C-2024-0003334,P-2023-001087,100912,eb1f8989a62d585d97875883da198e51,2024-03-27,416.22
C-2023-0003335,P-2023-001974,100700,19bd7beafce7eb141e672aec8fe7d7c3,2023-08-09,720.95
C-2025-0003336,P-2024-002739,100830,3c66679311c1abec9d9192d01ce26f07,2025-09-13,2752.85
C-2024-0003337,P-2023-002902,100863,3c66679311c1abec9d9192d01ce26f07,2024-03-15,857.64
C-2023-0003338,P-2023-001382,100860,7f89c4cd954b7f708ce420be328cebb4,2023-11-01,187.51
C-2025-0003339,P-2024-000469,100595,3c66679311c1abec9d9192d01ce26f07,2025-03-12,822.97
C-2023-0003340,P-2023-000731,100794,ee203b1703de1595784024279eff985b,2023-10-29,891.26
C-2025-0003341,P-2024-000053,100105,19bd7beafce7eb141e672aec8fe7d7c3,2025-08-16,758.12
C-2025-0003342,P-2025-001258,100949,eb1f8989a62d585d97875883da198e51,2025-10-16,553.37
C-2024-0003343,P-2023-001795,100622,3c66679311c1abec9d9192d01ce26f07,2024-04-13,749.6
C-2025-0003344,P-2025-001044,100398,dcfcf92bb54103cb27c8801b1960989c,2025-07-17,643.23
C-2024-0003345,P-2023-002769,100581,3ef69f90a5178021fa2875bdb7700d8e,2024-01-16,200.37
C-2025-0003346,P-2024-002308,100295,dcfcf92bb54103cb27c8801b1960989c,2025-07-16,1293.19
C-2023-0003347,P-2023-002250,100652,3c66679311c1abec9d9192d01ce26f07,2023-09-04,1118.52
C-2023-0003348,P-2023-001405,100285,3ef69f90a5178021fa2875bdb7700d8e,2023-06-14,188.21
C-2025-0003349,P-2024-002855,100214,ee203b1703de1595784024279eff985b,2025-06-06,763.28
C-2023-0003350,P-2023-000451,100006,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-07-02,347.41
C-2024-0003351,P-2023-000387,100148,3c66679311c1abec9d9192d01ce26f07,2024-02-25,551.64
C-2024-0003352,P-2024-000130,100727,dcfcf92bb54103cb27c8801b1960989c,2024-03-06,1818.35
